frame_number,timestamp,object_class_id,object_class_name,confidence_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2829,47.19715,63,laptop,0.9524911046028137,187,1225,1382,2415
2829,47.19715,39,bottle,0.5044553279876709,1300,1414,1507,1747
2829,47.19715,73,book,0.48570144176483154,1686,2049,2160,2776
2830,47.21383333333333,63,laptop,0.9526751637458801,188,1225,1383,2415
2830,47.21383333333333,39,bottle,0.559685230255127,1301,1413,1510,1744
2830,47.21383333333333,73,book,0.5371575951576233,1690,2050,2160,2773
2831,47.23051666666667,63,laptop,0.952510416507721,191,1224,1384,2413
2831,47.23051666666667,73,book,0.5595061779022217,1689,2051,2160,2774
2832,47.2472,63,laptop,0.954181969165802,188,1220,1385,2412
2832,47.2472,73,book,0.5679895281791687,1687,2051,2160,2775
2833,47.26388333333333,63,laptop,0.9532135128974915,189,1219,1385,2410
2833,47.26388333333333,73,book,0.590317964553833,1688,2049,2160,2772
2834,47.280566666666665,63,laptop,0.9535617828369141,196,1215,1387,2407
2834,47.280566666666665,73,book,0.5504316687583923,1691,2047,2160,2770
2834,47.280566666666665,39,bottle,0.42528727650642395,1305,1406,1518,1742
2835,47.29725,63,laptop,0.9512268304824829,197,1213,1388,2406
2835,47.29725,73,book,0.48849982023239136,1701,2045,2160,2768
2836,47.31393333333333,63,laptop,0.9508084058761597,194,1212,1388,2404
2836,47.31393333333333,73,book,0.5184946060180664,1698,2044,2159,2768
2836,47.31393333333333,39,bottle,0.40723714232444763,1307,1405,1520,1739
2837,47.330616666666664,63,laptop,0.9475772976875305,193,1213,1389,2406
2837,47.330616666666664,73,book,0.5774423480033875,1696,2043,2159,2767
2838,47.347300000000004,63,laptop,0.9485662579536438,200,1212,1391,2407
2838,47.347300000000004,73,book,0.5559357404708862,1700,2044,2160,2764
2839,47.36398333333334,63,laptop,0.9447832703590393,201,1212,1393,2408
2839,47.36398333333334,73,book,0.49150222539901733,1703,2043,2159,2760
2840,47.38066666666667,63,laptop,0.9450333118438721,203,1211,1393,2407
2840,47.38066666666667,73,book,0.4829811453819275,1702,2043,2159,2758
2841,47.39735,63,laptop,0.9446073174476624,206,1211,1394,2406
2841,47.39735,73,book,0.5291239619255066,1699,2042,2159,2756
2842,47.414033333333336,63,laptop,0.948058545589447,210,1211,1396,2404
2842,47.414033333333336,73,book,0.5279290676116943,1699,2041,2159,2756
2842,47.414033333333336,64,mouse,0.4139852821826935,1403,2126,1664,2322
2843,47.43071666666667,63,laptop,0.9500302076339722,211,1210,1399,2402
2843,47.43071666666667,73,book,0.6447840332984924,1698,2042,2158,2751
2843,47.43071666666667,64,mouse,0.4977177083492279,1406,2125,1666,2322
2844,47.4474,63,laptop,0.9491504430770874,214,1209,1402,2402
2844,47.4474,73,book,0.6150434017181396,1703,2042,2158,2748
2845,47.464083333333335,63,laptop,0.9503837823867798,214,1208,1405,2401
2845,47.464083333333335,64,mouse,0.6665858030319214,1415,2124,1671,2321
2845,47.464083333333335,73,book,0.5578996539115906,1707,2041,2159,2742
2846,47.48076666666667,63,laptop,0.9519472718238831,219,1207,1408,2402
2846,47.48076666666667,64,mouse,0.6431975364685059,1418,2123,1676,2320
2846,47.48076666666667,73,book,0.5806456208229065,1711,2043,2158,2746
2847,47.49745,63,laptop,0.9496594667434692,225,1206,1411,2403
2847,47.49745,73,book,0.6153571009635925,1721,2044,2160,2738
2847,47.49745,64,mouse,0.5971176028251648,1420,2123,1680,2319
2848,47.514133333333334,63,laptop,0.9488461017608643,236,1206,1416,2398
2848,47.514133333333334,73,book,0.6416727304458618,1716,2044,2160,2736
2848,47.514133333333334,64,mouse,0.6060283780097961,1423,2121,1684,2316
2849,47.53081666666667,63,laptop,0.9562138915061951,238,1205,1423,2396
2849,47.53081666666667,64,mouse,0.6707789301872253,1426,2120,1688,2316
2849,47.53081666666667,73,book,0.6301454305648804,1722,2046,2160,2733
2850,47.5475,63,laptop,0.9558295011520386,239,1203,1427,2397
2850,47.5475,73,book,0.554398775100708,1726,2046,2159,2740
2850,47.5475,64,mouse,0.49492591619491577,1428,2118,1691,2315
2851,47.56418333333333,63,laptop,0.9535172581672668,242,1201,1432,2398
2851,47.56418333333333,73,book,0.5314619541168213,1729,2046,2160,2726
2851,47.56418333333333,64,mouse,0.51688152551651,1434,2118,1694,2312
2852,47.580866666666665,63,laptop,0.954560399055481,239,1200,1433,2395
2852,47.580866666666665,64,mouse,0.5576401948928833,1439,2116,1698,2313
2852,47.580866666666665,73,book,0.5448607206344604,1733,2044,2160,2728
2852,47.580866666666665,66,keyboard,0.41575729846954346,300,1890,1308,2127
2853,47.59755,63,laptop,0.9593740105628967,238,1199,1436,2395
2853,47.59755,73,book,0.5225837826728821,1742,2043,2158,2739
2854,47.61423333333333,63,laptop,0.9586096405982971,240,1197,1438,2395
2854,47.61423333333333,64,mouse,0.4533533751964569,1445,2113,1702,2310
2854,47.61423333333333,73,book,0.43587663769721985,1750,2041,2158,2738
2855,47.630916666666664,63,laptop,0.9556496143341064,238,1195,1439,2395
2856,47.647600000000004,63,laptop,0.9564787149429321,242,1192,1440,2392
2856,47.647600000000004,66,keyboard,0.42820486426353455,269,1880,1317,2121
2856,47.647600000000004,73,book,0.41404417157173157,1747,2040,2158,2738
2857,47.66428333333334,63,laptop,0.9506801962852478,247,1190,1442,2390
2857,47.66428333333334,66,keyboard,0.4274446964263916,295,1883,1315,2120
2857,47.66428333333334,64,mouse,0.42039456963539124,1444,2108,1706,2307
2857,47.66428333333334,73,book,0.404751181602478,1741,2041,2159,2729
2858,47.68096666666667,63,laptop,0.9518297910690308,242,1188,1442,2390
2858,47.68096666666667,66,keyboard,0.411493182182312,291,1882,1312,2120
2858,47.68096666666667,64,mouse,0.4110344350337982,1444,2109,1705,2307
2859,47.69765,63,laptop,0.9499292969703674,241,1186,1442,2390
2859,47.69765,64,mouse,0.5282017588615417,1443,2108,1705,2307
2859,47.69765,66,keyboard,0.41898101568222046,263,1871,1319,2121
2859,47.69765,41,cup,0.4056365191936493,0,1554,102,2196
2860,47.714333333333336,63,laptop,0.9465996623039246,241,1187,1442,2391
2860,47.714333333333336,64,mouse,0.5264148712158203,1443,2109,1705,2307
2860,47.714333333333336,66,keyboard,0.41066181659698486,263,1871,1317,2121
2861,47.73101666666667,63,laptop,0.949083685874939,239,1185,1441,2392
2861,47.73101666666667,73,book,0.44493770599365234,1751,2040,2158,2745
2861,47.73101666666667,64,mouse,0.40928640961647034,1444,2108,1706,2307
2861,47.73101666666667,66,keyboard,0.4019073247909546,265,1872,1317,2121
2862,47.7477,63,laptop,0.9483681321144104,237,1184,1441,2392
2862,47.7477,73,book,0.5286344885826111,1745,2039,2158,2745
2863,47.764383333333335,63,laptop,0.9461246728897095,240,1181,1445,2392
2863,47.764383333333335,64,mouse,0.47236907482147217,1448,2109,1711,2308
2863,47.764383333333335,73,book,0.47201335430145264,1741,2041,2159,2740
2863,47.764383333333335,0,person,0.41034185886383057,1274,3597,1758,3838
2864,47.78106666666667,63,laptop,0.9460675716400146,246,1177,1450,2390
2864,47.78106666666667,64,mouse,0.5638934969902039,1454,2109,1717,2308
2864,47.78106666666667,73,book,0.5182243585586548,1745,2040,2158,2746
2864,47.78106666666667,0,person,0.4140690267086029,1272,3597,1759,3838
2865,47.79775,63,laptop,0.9462515711784363,255,1175,1457,2389
2865,47.79775,64,mouse,0.6780511736869812,1462,2108,1724,2307
2865,47.79775,39,bottle,0.43031764030456543,1374,1380,1593,1724
2865,47.79775,0,person,0.42529046535491943,1269,3595,1764,3838
2866,47.814433333333334,63,laptop,0.9445887207984924,278,1169,1466,2388
2866,47.814433333333334,64,mouse,0.6633116006851196,1468,2107,1731,2306
2866,47.814433333333334,39,bottle,0.5970429182052612,1374,1380,1596,1723
2866,47.814433333333334,0,person,0.44119587540626526,1276,3595,1766,3838
2867,47.83111666666667,63,laptop,0.9423580765724182,283,1165,1478,2387
2867,47.83111666666667,64,mouse,0.6258538961410522,1476,2108,1741,2304
2867,47.83111666666667,39,bottle,0.510027289390564,1377,1378,1603,1723
2867,47.83111666666667,0,person,0.5062479972839355,1279,3594,1772,3838
2867,47.83111666666667,41,cup,0.46665579080581665,1,1457,134,2215
2868,47.8478,63,laptop,0.9427492022514343,296,1164,1486,2383
2868,47.8478,39,bottle,0.6812057495117188,1387,1374,1612,1722
2868,47.8478,0,person,0.5887492895126343,1282,3593,1778,3837
2868,47.8478,41,cup,0.487013041973114,2,1442,144,2214
2869,47.86448333333333,63,laptop,0.9446524381637573,305,1159,1492,2383
2869,47.86448333333333,39,bottle,0.7047064304351807,1395,1371,1618,1721
2869,47.86448333333333,0,person,0.6137844324111938,1291,3593,1789,3837
2869,47.86448333333333,64,mouse,0.5940344333648682,1487,2103,1756,2302
2869,47.86448333333333,41,cup,0.501304566860199,2,1430,155,2246
2869,47.86448333333333,73,book,0.42910826206207275,1798,2033,2157,2724
2870,47.881166666666665,63,laptop,0.9449310302734375,307,1157,1499,2381
2870,47.881166666666665,39,bottle,0.6475133299827576,1395,1371,1625,1721
2870,47.881166666666665,64,mouse,0.5200849771499634,1498,2102,1765,2301
2870,47.881166666666665,0,person,0.490811824798584,1300,3590,1794,3838
2870,47.881166666666665,73,book,0.414583683013916,1804,2035,2157,2716
2870,47.881166666666665,41,cup,0.407447874546051,1,1420,160,2252
2871,47.89785,63,laptop,0.9407407641410828,318,1159,1510,2377
2871,47.89785,0,person,0.6433559656143188,1307,3589,1800,3837
2871,47.89785,64,mouse,0.6163880228996277,1507,2101,1772,2299
2871,47.89785,73,book,0.4573047459125519,1813,2038,2156,2714
2871,47.89785,0,person,0.42005231976509094,5,3602,464,3838
2872,47.91453333333333,63,laptop,0.9375690221786499,317,1159,1516,2377
2872,47.91453333333333,64,mouse,0.7083823084831238,1515,2100,1777,2297
2872,47.91453333333333,0,person,0.5569634437561035,1310,3589,1807,3838
2873,47.931216666666664,63,laptop,0.9348077774047852,320,1157,1525,2375
2873,47.931216666666664,64,mouse,0.6930352449417114,1522,2100,1783,2296
2873,47.931216666666664,0,person,0.4908752143383026,1314,3587,1811,3838
2874,47.947900000000004,63,laptop,0.9358938932418823,325,1157,1534,2375
2874,47.947900000000004,0,person,0.49345600605010986,1320,3586,1816,3838
2874,47.947900000000004,64,mouse,0.4929048717021942,1525,2099,1790,2296
2874,47.947900000000004,39,bottle,0.414506733417511,1,1357,187,2192
2875,47.96458333333334,63,laptop,0.9373989701271057,327,1159,1539,2376
2875,47.96458333333334,39,bottle,0.5441922545433044,1,1345,192,2162
2875,47.96458333333334,0,person,0.4073832631111145,1322,3586,1822,3838
2876,47.98126666666667,63,laptop,0.9389112591743469,328,1159,1543,2375
2876,47.98126666666667,39,bottle,0.5049088001251221,1,1249,199,2173
2876,47.98126666666667,66,keyboard,0.41121792793273926,397,1862,1392,2109
2877,47.99795,63,laptop,0.9375439286231995,327,1159,1546,2375
2877,47.99795,39,bottle,0.6300896406173706,0,1212,202,2210
2877,47.99795,66,keyboard,0.4236309230327606,401,1861,1392,2109
2878,48.014633333333336,63,laptop,0.9353316426277161,336,1159,1550,2375
2878,48.014633333333336,39,bottle,0.5931455492973328,0,1212,205,2188
2878,48.014633333333336,73,book,0.41052207350730896,1855,2039,2156,2689
2878,48.014633333333336,66,keyboard,0.4041309356689453,408,1860,1395,2110
2879,48.03131666666667,63,laptop,0.9312779307365417,332,1160,1555,2376
2879,48.03131666666667,39,bottle,0.5153202414512634,0,1172,210,2204
2879,48.03131666666667,73,book,0.4130321145057678,1856,2038,2157,2687
2879,48.03131666666667,66,keyboard,0.4097755551338196,415,1860,1396,2110
2880,48.048,63,laptop,0.9305212497711182,328,1159,1557,2375
2880,48.048,39,bottle,0.6696704626083374,0,1157,212,2186
2881,48.064683333333335,63,laptop,0.9330866932868958,338,1159,1561,2374
2881,48.064683333333335,39,bottle,0.7221359014511108,0,1157,218,2182
2882,48.08136666666667,63,laptop,0.9344401955604553,349,1160,1566,2375
2882,48.08136666666667,39,bottle,0.6950501203536987,0,1136,224,2183
2882,48.08136666666667,64,mouse,0.6226800680160522,1558,2103,1821,2300
2883,48.09805,63,laptop,0.9331991076469421,360,1159,1569,2374
2883,48.09805,39,bottle,0.7510598301887512,0,1132,227,2179
2883,48.09805,64,mouse,0.4877099394798279,1558,2102,1823,2300
2883,48.09805,39,bottle,0.4158784747123718,1437,1380,1676,1723
2884,48.114733333333334,63,laptop,0.931212306022644,359,1159,1573,2376
2884,48.114733333333334,39,bottle,0.7433345913887024,0,1135,230,2180
2884,48.114733333333334,64,mouse,0.5245824456214905,1561,2103,1826,2301
2884,48.114733333333334,0,person,0.40334299206733704,1349,3584,1842,3838
2885,48.13141666666667,63,laptop,0.9338303208351135,351,1159,1575,2376
2885,48.13141666666667,39,bottle,0.7468257546424866,0,1129,234,2184
2885,48.13141666666667,64,mouse,0.6081565022468567,1565,2104,1827,2302
2886,48.1481,63,laptop,0.9351105093955994,364,1160,1575,2380
2886,48.1481,39,bottle,0.7557121515274048,0,1120,237,2183
2886,48.1481,64,mouse,0.48524072766304016,1567,2105,1830,2302
2887,48.16478333333333,63,laptop,0.9394789934158325,362,1160,1579,2380
2887,48.16478333333333,39,bottle,0.7702561616897583,0,1110,242,2179
2888,48.181466666666665,63,laptop,0.9401269555091858,370,1162,1583,2381
2888,48.181466666666665,39,bottle,0.772124171257019,0,1082,245,2186
2889,48.19815,63,laptop,0.9399574398994446,373,1162,1585,2381
2889,48.19815,39,bottle,0.7599669694900513,0,1070,248,2193
2890,48.21483333333333,63,laptop,0.9394828081130981,375,1164,1587,2382
2890,48.21483333333333,39,bottle,0.7369409203529358,0,1043,250,2204
2891,48.231516666666664,63,laptop,0.9402124881744385,375,1167,1586,2382
2891,48.231516666666664,39,bottle,0.7304549813270569,0,1056,253,2227
2892,48.248200000000004,63,laptop,0.9413919448852539,374,1168,1588,2382
2892,48.248200000000004,39,bottle,0.7550756931304932,1,1071,255,2233
2892,48.248200000000004,64,mouse,0.6225308775901794,1577,2110,1843,2306
2893,48.26488333333334,63,laptop,0.9398350715637207,377,1168,1589,2381
2893,48.26488333333334,39,bottle,0.7117422819137573,3,1096,258,2328
2893,48.26488333333334,64,mouse,0.6974542140960693,1580,2111,1844,2307
2893,48.26488333333334,39,bottle,0.43536171317100525,1461,1385,1690,1727
2894,48.28156666666667,63,laptop,0.9399493336677551,377,1169,1590,2383
2894,48.28156666666667,39,bottle,0.7401391863822937,1,1078,259,2241
2894,48.28156666666667,64,mouse,0.6978431940078735,1581,2112,1844,2307
2895,48.29825,63,laptop,0.9368986487388611,376,1168,1591,2383
2895,48.29825,39,bottle,0.7331907153129578,1,1075,261,2216
2895,48.29825,64,mouse,0.6756290793418884,1582,2113,1844,2307
2896,48.314933333333336,63,laptop,0.938216507434845,383,1168,1592,2383
2896,48.314933333333336,39,bottle,0.7730891108512878,1,1081,263,2224
2896,48.314933333333336,64,mouse,0.6201213598251343,1583,2113,1846,2308
2897,48.33161666666667,63,laptop,0.9364336133003235,384,1167,1593,2383
2897,48.33161666666667,39,bottle,0.7701510787010193,0,1079,264,2221
2897,48.33161666666667,64,mouse,0.4955516457557678,1584,2113,1847,2308
2898,48.3483,63,laptop,0.9376041293144226,388,1167,1594,2384
2898,48.3483,39,bottle,0.7542117238044739,0,1077,264,2201
2898,48.3483,64,mouse,0.5084010362625122,1584,2113,1848,2308
2899,48.364983333333335,63,laptop,0.936454713344574,390,1167,1594,2384
2899,48.364983333333335,39,bottle,0.7666555643081665,0,1079,265,2210
2899,48.364983333333335,64,mouse,0.5093472599983215,1585,2113,1848,2309
2900,48.38166666666667,63,laptop,0.9340640902519226,390,1167,1595,2384
2900,48.38166666666667,39,bottle,0.7720649838447571,0,1079,266,2197
2900,48.38166666666667,64,mouse,0.49751827120780945,1585,2113,1849,2310
2901,48.39835,63,laptop,0.9352148771286011,390,1167,1595,2384
2901,48.39835,39,bottle,0.7924679517745972,0,1081,266,2195
2902,48.415033333333334,63,laptop,0.9328253269195557,399,1163,1600,2384
2902,48.415033333333334,39,bottle,0.8030053377151489,0,1085,267,2189
2902,48.415033333333334,64,mouse,0.43459993600845337,1586,2114,1850,2311
2903,48.43171666666667,63,laptop,0.9330337643623352,397,1164,1601,2385
2903,48.43171666666667,39,bottle,0.8082835078239441,0,1084,267,2183
2904,48.4484,63,laptop,0.9333857297897339,393,1166,1597,2386
2904,48.4484,39,bottle,0.8077192902565002,0,1084,267,2180
2905,48.46508333333333,63,laptop,0.9340532422065735,392,1166,1597,2387
2905,48.46508333333333,39,bottle,0.8074468374252319,0,1083,268,2184
2905,48.46508333333333,64,mouse,0.4163321256637573,1587,2114,1851,2312
2906,48.481766666666665,63,laptop,0.9326340556144714,390,1166,1598,2387
2906,48.481766666666665,39,bottle,0.8036416172981262,0,1086,268,2190
2907,48.49845,63,laptop,0.9330411553382874,390,1166,1598,2386
2907,48.49845,39,bottle,0.7971460819244385,0,1086,268,2191
2907,48.49845,64,mouse,0.40703171491622925,1588,2114,1851,2312
2908,48.51513333333333,63,laptop,0.9335580468177795,391,1167,1598,2386
2908,48.51513333333333,39,bottle,0.7923104763031006,0,1088,268,2192
2908,48.51513333333333,64,mouse,0.5438387393951416,1588,2115,1851,2313
2909,48.531816666666664,63,laptop,0.9326252937316895,392,1168,1597,2386
2909,48.531816666666664,39,bottle,0.7978086471557617,0,1089,268,2187
2909,48.531816666666664,64,mouse,0.5908609628677368,1589,2116,1851,2313
2910,48.548500000000004,63,laptop,0.9313486814498901,396,1168,1597,2386
2910,48.548500000000004,39,bottle,0.7851100564002991,0,1087,268,2189
2910,48.548500000000004,64,mouse,0.5501929521560669,1589,2116,1852,2314
2911,48.56518333333334,63,laptop,0.9321105480194092,394,1170,1597,2386
2911,48.56518333333334,39,bottle,0.7784547209739685,0,1087,268,2187
2911,48.56518333333334,64,mouse,0.5647713541984558,1589,2116,1852,2314
2912,48.58186666666667,63,laptop,0.9315322637557983,395,1171,1597,2386
2912,48.58186666666667,39,bottle,0.7984716892242432,0,1089,269,2183
2912,48.58186666666667,64,mouse,0.5423752665519714,1589,2117,1851,2315
2913,48.59855,63,laptop,0.9326605200767517,394,1171,1596,2386
2913,48.59855,39,bottle,0.7780663967132568,0,1090,269,2183
2913,48.59855,64,mouse,0.5287079215049744,1589,2117,1851,2315
2914,48.615233333333336,63,laptop,0.9342374801635742,393,1172,1595,2387
2914,48.615233333333336,39,bottle,0.7966814637184143,0,1096,269,2189
2914,48.615233333333336,64,mouse,0.5316448211669922,1588,2118,1850,2316
2915,48.63191666666667,63,laptop,0.9372466802597046,403,1168,1601,2385
2915,48.63191666666667,39,bottle,0.7983282208442688,0,1101,269,2190
2915,48.63191666666667,64,mouse,0.5082920789718628,1589,2120,1850,2317
2916,48.6486,63,laptop,0.9378918409347534,402,1169,1600,2386
2916,48.6486,39,bottle,0.7995255589485168,0,1100,268,2187
2916,48.6486,64,mouse,0.45267513394355774,1587,2119,1849,2317
2917,48.665283333333335,63,laptop,0.9376161694526672,402,1170,1599,2387
2917,48.665283333333335,39,bottle,0.8175032734870911,0,1099,268,2185
2917,48.665283333333335,64,mouse,0.5000676512718201,1587,2119,1848,2317
2918,48.68196666666667,63,laptop,0.938348650932312,399,1170,1599,2387
2918,48.68196666666667,39,bottle,0.7877631783485413,0,1098,266,2180
2918,48.68196666666667,64,mouse,0.446725994348526,1587,2119,1847,2317
2919,48.69865,63,laptop,0.9354541897773743,400,1170,1597,2388
2919,48.69865,39,bottle,0.785858154296875,0,1099,265,2175
2919,48.69865,64,mouse,0.41557028889656067,1586,2119,1847,2317
2920,48.715333333333334,63,laptop,0.9368516206741333,400,1170,1596,2388
2920,48.715333333333334,39,bottle,0.7874320149421692,0,1096,264,2176
2921,48.73201666666667,63,laptop,0.9365214705467224,401,1170,1596,2388
2921,48.73201666666667,39,bottle,0.7921759486198425,0,1088,263,2174
2922,48.7487,63,laptop,0.935798704624176,400,1169,1595,2387
2922,48.7487,39,bottle,0.8112084865570068,0,1091,262,2177
2923,48.76538333333333,63,laptop,0.9369894862174988,391,1170,1595,2387
2923,48.76538333333333,39,bottle,0.8144752383232117,0,1098,259,2178
2924,48.782066666666665,63,laptop,0.9374918937683105,385,1173,1588,2387
2924,48.782066666666665,39,bottle,0.7849267721176147,0,1098,260,2189
2925,48.79875,63,laptop,0.9369083642959595,386,1173,1588,2388
2925,48.79875,39,bottle,0.7868650555610657,0,1097,258,2196
2925,48.79875,64,mouse,0.4106971025466919,1577,2116,1842,2314
2926,48.81543333333333,63,laptop,0.938292920589447,384,1173,1587,2388
2926,48.81543333333333,39,bottle,0.7781753540039062,0,1093,257,2196
2926,48.81543333333333,64,mouse,0.44134777784347534,1575,2116,1840,2314
2927,48.832116666666664,63,laptop,0.9366581439971924,382,1175,1586,2387
2927,48.832116666666664,39,bottle,0.8285163044929504,0,1099,255,2189
2927,48.832116666666664,64,mouse,0.4369839131832123,1573,2116,1838,2314
2928,48.848800000000004,63,laptop,0.9356291890144348,381,1175,1585,2387
2928,48.848800000000004,39,bottle,0.8364428877830505,0,1101,254,2191
2928,48.848800000000004,64,mouse,0.4370276629924774,1573,2115,1837,2313
2929,48.86548333333334,63,laptop,0.935857355594635,380,1175,1585,2386
2929,48.86548333333334,39,bottle,0.8408197164535522,0,1096,253,2195
2929,48.86548333333334,64,mouse,0.5386112928390503,1571,2115,1835,2312
2930,48.88216666666667,63,laptop,0.937082827091217,384,1174,1584,2386
2930,48.88216666666667,39,bottle,0.8308281898498535,0,1102,251,2199
2930,48.88216666666667,64,mouse,0.6904186010360718,1569,2115,1832,2313
2931,48.89885,63,laptop,0.9364969730377197,376,1176,1581,2386
2931,48.89885,39,bottle,0.8221315145492554,0,1099,250,2196
2931,48.89885,64,mouse,0.7150331139564514,1567,2115,1831,2313
2932,48.915533333333336,63,laptop,0.9383319616317749,376,1177,1579,2387
2932,48.915533333333336,39,bottle,0.8377099633216858,0,1112,248,2201
2932,48.915533333333336,64,mouse,0.6147259473800659,1565,2116,1828,2312
2933,48.93221666666667,63,laptop,0.9422004222869873,374,1180,1571,2388
2933,48.93221666666667,39,bottle,0.8127479553222656,0,1118,246,2198
2933,48.93221666666667,64,mouse,0.6427039504051208,1564,2118,1826,2313
2934,48.9489,63,laptop,0.9413327574729919,365,1185,1571,2388
2934,48.9489,39,bottle,0.8182590007781982,0,1131,244,2193
2934,48.9489,64,mouse,0.5189902186393738,1559,2118,1823,2315
2935,48.965583333333335,63,laptop,0.94331955909729,361,1184,1565,2389
2935,48.965583333333335,39,bottle,0.7535831332206726,0,1121,238,2192
2935,48.965583333333335,64,mouse,0.5002327561378479,1555,2120,1816,2316
2936,48.98226666666667,63,laptop,0.940618634223938,356,1187,1559,2391
2936,48.98226666666667,39,bottle,0.7678877115249634,0,1151,234,2191
2936,48.98226666666667,64,mouse,0.6802433133125305,1550,2120,1811,2316
2937,48.99895,63,laptop,0.9414114952087402,346,1187,1554,2391
2937,48.99895,39,bottle,0.7449677586555481,0,1163,228,2197
2937,48.99895,64,mouse,0.6625577807426453,1546,2121,1805,2316
2937,48.99895,73,book,0.4099290668964386,1852,2061,2155,2695
2938,49.015633333333334,63,laptop,0.9400035738945007,339,1189,1551,2392
2938,49.015633333333334,39,bottle,0.7145770788192749,0,1168,225,2199
2938,49.015633333333334,0,person,0.4871658384799957,1345,3602,1829,3838
2938,49.015633333333334,64,mouse,0.4627131521701813,1543,2122,1800,2316
2939,49.03231666666667,63,laptop,0.9428730010986328,327,1192,1546,2393
2939,49.03231666666667,39,bottle,0.7322096228599548,0,1177,220,2190
2939,49.03231666666667,64,mouse,0.607408344745636,1535,2121,1795,2316
2939,49.03231666666667,0,person,0.4831825792789459,1343,3601,1821,3838
2940,49.049,63,laptop,0.9438705444335938,334,1193,1543,2393
2940,49.049,39,bottle,0.739906907081604,0,1173,215,2184
2940,49.049,64,mouse,0.5978268980979919,1525,2121,1789,2316
2940,49.049,0,person,0.5588098168373108,1334,3601,1817,3838
2941,49.06568333333333,63,laptop,0.9399752616882324,334,1195,1533,2391
2941,49.06568333333333,39,bottle,0.6793330311775208,0,1213,211,2184
2941,49.06568333333333,64,mouse,0.6663718223571777,1522,2122,1783,2316
2941,49.06568333333333,0,person,0.47232377529144287,1330,3602,1809,3838
2941,49.06568333333333,73,book,0.4700227677822113,1834,2062,2155,2709
2942,49.082366666666665,63,laptop,0.9395434856414795,321,1196,1523,2391
2942,49.082366666666665,64,mouse,0.6547237038612366,1518,2123,1778,2318
2942,49.082366666666665,39,bottle,0.6089591383934021,0,1252,205,2184
2942,49.082366666666665,0,person,0.44707438349723816,1329,3604,1803,3838
2942,49.082366666666665,73,book,0.44043028354644775,1822,2061,2156,2713
2943,49.09905,63,laptop,0.9332091808319092,331,1201,1518,2392
2943,49.09905,64,mouse,0.7330281138420105,1515,2125,1773,2320
2943,49.09905,39,bottle,0.5914565324783325,0,1228,197,2198
2943,49.09905,39,bottle,0.4919036328792572,1408,1415,1631,1744
2943,49.09905,0,person,0.47777536511421204,1322,3604,1798,3838
2943,49.09905,0,person,0.453306645154953,2,2586,302,3741
2944,49.11573333333333,63,laptop,0.9289203882217407,327,1205,1511,2396
2944,49.11573333333333,64,mouse,0.6336800456047058,1511,2126,1764,2321
2944,49.11573333333333,39,bottle,0.627156138420105,0,1247,191,2188
2944,49.11573333333333,39,bottle,0.4967193305492401,1399,1415,1626,1747
2944,49.11573333333333,0,person,0.49021613597869873,1314,3606,1792,3838
2944,49.11573333333333,0,person,0.48212888836860657,2,2563,343,3745
2945,49.132416666666664,63,laptop,0.9347012042999268,318,1207,1507,2394
2945,49.132416666666664,64,mouse,0.6981934309005737,1504,2126,1760,2321
2945,49.132416666666664,39,bottle,0.6266013383865356,1389,1417,1618,1750
2945,49.132416666666664,39,bottle,0.5423629283905029,1,1322,185,2199
2945,49.132416666666664,0,person,0.5289890170097351,1311,3605,1785,3838
2945,49.132416666666664,73,book,0.45414862036705017,1805,2064,2158,2717
2946,49.149100000000004,63,laptop,0.9276307225227356,319,1208,1502,2395
2946,49.149100000000004,39,bottle,0.7169051766395569,1389,1418,1611,1755
2946,49.149100000000004,64,mouse,0.5439928770065308,1498,2128,1754,2322
2946,49.149100000000004,0,person,0.5025964379310608,3,2518,465,3773
2946,49.149100000000004,0,person,0.4862661361694336,1302,3606,1779,3838
2946,49.149100000000004,0,person,0.48513197898864746,4,2517,1522,3837
2946,49.149100000000004,39,bottle,0.4770931005477905,2,1287,177,2193
2947,49.16578333333334,63,laptop,0.9320351481437683,330,1213,1496,2396
2947,49.16578333333334,39,bottle,0.7456192970275879,1388,1420,1606,1755
2947,49.16578333333334,0,person,0.682364284992218,4,2488,539,3757
2947,49.16578333333334,64,mouse,0.6422728896141052,1493,2129,1749,2323
2947,49.16578333333334,0,person,0.6201804280281067,6,2494,1745,3837
2947,49.16578333333334,73,book,0.4669415056705475,1793,2066,2159,2719
2948,49.18246666666667,63,laptop,0.933986246585846,322,1215,1495,2398
2948,49.18246666666667,0,person,0.735137403011322,4,2460,592,3754
2948,49.18246666666667,39,bottle,0.6247757077217102,1374,1422,1599,1755
2948,49.18246666666667,73,book,0.42936971783638,1796,2068,2159,2726
2948,49.18246666666667,64,mouse,0.40277308225631714,1486,2130,1743,2324
2948,49.18246666666667,0,person,0.40250393748283386,1295,3608,1774,3838
2949,49.19915,63,laptop,0.9345209002494812,325,1220,1489,2398
2949,49.19915,0,person,0.7285416722297668,4,2427,646,3786
2949,49.19915,39,bottle,0.547322154045105,1377,1423,1595,1750
2949,49.19915,73,book,0.4922929108142853,1789,2068,2159,2724
2949,49.19915,0,person,0.4270501732826233,1294,3609,1770,3838
2950,49.215833333333336,63,laptop,0.9375692009925842,325,1223,1486,2399
